culture,variete,region,annee,type_sol,clay_pct,sand_pct,ph,irrigation,n_kg_ha,p2o5_kg_ha,k2o_kg_ha,semis_jour,precip_total_mm,etp_total_mm,tmax_mean,tmin_mean,hot_days,rainy_days,precip_etp_ratio,days_in_period,rendement_qx_ha
ble,Achtar,El Jadida,2020,Argilo-limoneux,35,25,7.1,0,80.0,50.0,80.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,38.2
ble,Achtar,El Jadida,2020,Argilo-limoneux,35,25,7.1,0,104.0,65.0,104.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,39.0
ble,Achtar,El Jadida,2020,Argilo-limoneux,35,25,7.1,0,104.0,65.0,104.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,47.1
ble,Achtar,El Jadida,2020,Argilo-limoneux,35,25,7.1,0,104.0,65.0,104.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,34.4
ble,Achtar,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,48.0,30.0,48.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,37.9
ble,Achtar,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,48.0,30.0,48.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,45.7
ble,Achtar,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,48.0,30.0,48.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,33.4
ble,Achtar,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,80.0,50.0,80.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,54.1
ble,Achtar,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,80.0,50.0,80.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,63.0
ble,Achtar,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,80.0,50.0,80.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,47.7
ble,Achtar,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,104.0,65.0,104.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,48.7
ble,Achtar,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,104.0,65.0,104.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,58.8
ble,Achtar,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,104.0,65.0,104.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,42.9
ble,Marzak,El Jadida,2020,Argilo-limoneux,35,25,7.1,0,48.0,30.0,48.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,33.5
ble,Marzak,El Jadida,2020,Argilo-limoneux,35,25,7.1,0,48.0,30.0,48.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,40.5
ble,Marzak,El Jadida,2020,Argilo-limoneux,35,25,7.1,0,48.0,30.0,48.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,29.5
ble,Marzak,El Jadida,2020,Argilo-limoneux,35,25,7.1,0,80.0,50.0,80.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,47.9
ble,Marzak,El Jadida,2020,Argilo-limoneux,35,25,7.1,0,80.0,50.0,80.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,57.8
ble,Marzak,El Jadida,2020,Argilo-limoneux,35,25,7.1,0,80.0,50.0,80.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,42.2
ble,Marzak,El Jadida,2020,Argilo-limoneux,35,25,7.1,0,104.0,65.0,104.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,43.1
ble,Marzak,El Jadida,2020,Argilo-limoneux,35,25,7.1,0,104.0,65.0,104.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,52.0
ble,Marzak,El Jadida,2020,Argilo-limoneux,35,25,7.1,0,104.0,65.0,104.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,38.0
ble,Marzak,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,48.0,30.0,48.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,41.9
ble,Marzak,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,48.0,30.0,48.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,50.6
ble,Marzak,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,48.0,30.0,48.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,36.9
ble,Marzak,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,80.0,50.0,80.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,59.8
ble,Marzak,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,80.0,50.0,80.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,63.0
ble,Marzak,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,80.0,50.0,80.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,52.7
ble,Marzak,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,104.0,65.0,104.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,53.9
ble,Marzak,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,104.0,65.0,104.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,63.0
ble,Marzak,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,104.0,65.0,104.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,47.5
ble,Karim,El Jadida,2020,Argilo-limoneux,35,25,7.1,0,48.0,30.0,48.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,31.9
ble,Karim,El Jadida,2020,Argilo-limoneux,35,25,7.1,0,48.0,30.0,48.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,38.5
ble,Karim,El Jadida,2020,Argilo-limoneux,35,25,7.1,0,48.0,30.0,48.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,28.1
ble,Karim,El Jadida,2020,Argilo-limoneux,35,25,7.1,0,80.0,50.0,80.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,45.6
ble,Karim,El Jadida,2020,Argilo-limoneux,35,25,7.1,0,80.0,50.0,80.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,55.0
ble,Karim,El Jadida,2020,Argilo-limoneux,35,25,7.1,0,80.0,50.0,80.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,40.2
ble,Karim,El Jadida,2020,Argilo-limoneux,35,25,7.1,0,104.0,65.0,104.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,41.0
ble,Karim,El Jadida,2020,Argilo-limoneux,35,25,7.1,0,104.0,65.0,104.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,49.5
ble,Karim,El Jadida,2020,Argilo-limoneux,35,25,7.1,0,104.0,65.0,104.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,36.2
ble,Karim,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,48.0,30.0,48.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,39.9
ble,Karim,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,48.0,30.0,48.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,48.2
ble,Karim,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,48.0,30.0,48.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,35.2
ble,Karim,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,80.0,50.0,80.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,57.0
ble,Karim,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,80.0,50.0,80.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,63.0
ble,Karim,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,80.0,50.0,80.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,50.2
ble,Karim,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,104.0,65.0,104.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,51.3
ble,Karim,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,104.0,65.0,104.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,61.9
ble,Karim,El Jadida,2020,Argilo-limoneux,35,25,7.1,1,104.0,65.0,104.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,45.2
ble,Achtar,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,48.0,30.0,48.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,25.5
ble,Achtar,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,48.0,30.0,48.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,30.8
ble,Achtar,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,48.0,30.0,48.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,22.5
ble,Achtar,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,80.0,50.0,80.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,36.5
ble,Achtar,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,80.0,50.0,80.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,44.0
ble,Achtar,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,80.0,50.0,80.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,32.1
ble,Achtar,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,104.0,65.0,104.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,32.8
ble,Achtar,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,104.0,65.0,104.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,39.6
ble,Achtar,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,104.0,65.0,104.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,28.9
ble,Achtar,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,48.0,30.0,48.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,31.9
ble,Achtar,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,48.0,30.0,48.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,38.5
ble,Achtar,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,48.0,30.0,48.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,28.1
ble,Achtar,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,80.0,50.0,80.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,45.6
ble,Achtar,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,80.0,50.0,80.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,55.0
ble,Achtar,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,80.0,50.0,80.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,40.2
ble,Achtar,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,104.0,65.0,104.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,41.0
ble,Achtar,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,104.0,65.0,104.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,49.5
ble,Achtar,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,104.0,65.0,104.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,36.2
ble,Marzak,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,48.0,30.0,48.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,28.2
ble,Marzak,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,48.0,30.0,48.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,34.1
ble,Marzak,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,48.0,30.0,48.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,24.9
ble,Marzak,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,80.0,50.0,80.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,40.3
ble,Marzak,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,80.0,50.0,80.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,48.7
ble,Marzak,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,80.0,50.0,80.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,35.5
ble,Marzak,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,104.0,65.0,104.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,36.3
ble,Marzak,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,104.0,65.0,104.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,43.8
ble,Marzak,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,104.0,65.0,104.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,32.0
ble,Marzak,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,48.0,30.0,48.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,35.3
ble,Marzak,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,48.0,30.0,48.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,42.6
ble,Marzak,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,48.0,30.0,48.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,31.1
ble,Marzak,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,80.0,50.0,80.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,50.4
ble,Marzak,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,80.0,50.0,80.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,60.8
ble,Marzak,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,80.0,50.0,80.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,44.4
ble,Marzak,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,104.0,65.0,104.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,45.4
ble,Marzak,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,104.0,65.0,104.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,54.7
ble,Marzak,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,104.0,65.0,104.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,40.0
ble,Karim,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,48.0,30.0,48.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,26.9
ble,Karim,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,48.0,30.0,48.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,32.4
ble,Karim,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,48.0,30.0,48.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,23.7
ble,Karim,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,80.0,50.0,80.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,38.4
ble,Karim,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,80.0,50.0,80.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,46.3
ble,Karim,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,80.0,50.0,80.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,33.8
ble,Karim,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,104.0,65.0,104.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,34.6
ble,Karim,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,104.0,65.0,104.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,41.7
ble,Karim,El Jadida,2020,Sablo-limoneux,15,60,6.9,0,104.0,65.0,104.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,30.5
ble,Karim,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,48.0,30.0,48.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,33.6
ble,Karim,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,48.0,30.0,48.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,40.6
ble,Karim,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,48.0,30.0,48.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,29.6
ble,Karim,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,80.0,50.0,80.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,48.0
ble,Karim,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,80.0,50.0,80.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,57.9
ble,Karim,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,80.0,50.0,80.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,42.3
ble,Karim,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,104.0,65.0,104.0,305,295.5,466.51000000000005,18.925263157894737,12.75263157894737,1,86,0.6334269361857194,190,43.2
ble,Karim,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,104.0,65.0,104.0,320,280.8,502.63000000000005,18.933684210526316,12.925789473684212,1,83,0.55866144082128,190,52.1
ble,Karim,El Jadida,2020,Sablo-limoneux,15,60,6.9,1,104.0,65.0,104.0,335,243.6,532.54,18.927894736842102,13.189473684210526,0,82,0.45743042776129494,190,38.1
ble,Achtar,El Jadida,2021,Argileux,45,20,7.0,0,48.0,30.0,48.0,305,201.0,488.33,19.04421052631579,12.190526315789473,0,76,0.41160690516658816,190,22.9
ble,Achtar,El Jadida,2021,Argileux,45,20,7.0,0,48.0,30.0,48.0,320,201.7,517.1200000000001,19.25263157894737,12.508947368421051,0,76,0.39004486386138604,190,28.0
ble,Achtar,El Jadida,2021,Argileux,45,20,7.0,0,48.0,30.0,48.0,335,169.39999999999998,560.7,19.626842105263158,12.959473684210527,0,70,0.30212234706616725,190,20.4
ble,Achtar,El Jadida,2021,Argileux,45,20,7.0,0,80.0,50.0,80.0,305,201.0,488.33,19.04421052631579,12.190526315789473,0,76,0.41160690516658816,190,32.7
ble,Achtar,El Jadida,2021,Argileux,45,20,7.0,0,80.0,50.0,80.0,320,201.7,517.1200000000001,19.25263157894737,12.508947368421051,0,76,0.39004486386138604,190,40.0
ble,Achtar,El Jadida,2021,Argileux,45,20,7.0,0,80.0,50.0,80.0,335,169.39999999999998,560.7,19.626842105263158,12.959473684210527,0,70,0.30212234706616725,190,29.1
ble,Achtar,El Jadida,2021,Argileux,45,20,7.0,0,104.0,65.0,104.0,305,201.0,488.33,19.04421052631579,12.190526315789473,0,76,0.41160690516658816,190,29.4
ble,Achtar,El Jadida,2021,Argileux,45,20,7.0,0,104.0,65.0,104.0,320,201.7,517.1200000000001,19.25263157894737,12.508947368421051,0,76,0.39004486386138604,190,36.0
ble,Achtar,El Jadida,2021,Argileux,45,20,7.0,0,104.0,65.0,104.0,335,169.39999999999998,560.7,19.626842105263158,12.959473684210527,0,70,0.30212234706616725,190,26.2
ble,Achtar,El Jadida,2021,Argileux,45,20,7.0,1,48.0,30.0,48.0,305,201.0,488.33,19.04421052631579,12.190526315789473,0,76,0.41160690516658816,190,28.6
ble,Achtar,El Jadida,2021,Argileux,45,20,7.0,1,48.0,30.0,48.0,320,201.7,517.1200000000001,19.25263157894737,12.508947368421051,0,76,0.39004486386138604,190,35.0
ble,Achtar,El Jadida,2021,Argileux,45,20,7.0,1,48.0,30.0,48.0,335,169.39999999999998,560.7,19.626842105263158,12.959473684210527,0,70,0.30212234706616725,190,25.5
ble,Achtar,El Jadida,2021,Argileux,45,20,7.0,1,80.0,50.0,80.0,305,201.0,488.33,19.04421052631579,12.190526315789473,0,76,0.41160690516658816,190,40.8
ble,Achtar,El Jadida,2021,Argileux,45,20,7.0,1,80.0,50.0,80.0,320,201.7,517.1200000000001,19.25263157894737,12.508947368421051,0,76,0.39004486386138604,190,50.0
ble,Achtar,El Jadida,2021,Argileux,45,20,7.0,1,80.0,50.0,80.0,335,169.39999999999998,560.7,19.626842105263158,12.959473684210527,0,70,0.30212234706616725,190,36.4
ble,Achtar,El Jadida,2021,Argileux,45,20,7.0,1,104.0,65.0,104.0,305,201.0,488.33,19.04421052631579,12.190526315789473,0,76,0.41160690516658816,190,36.8
ble,Achtar,El Jadida,2021,Argileux,45,20,7.0,1,104.0,65.0,104.0,320,201.7,517.1200000000001,19.25263157894737,12.508947368421051,0,76,0.39004486386138604,190,45.0
ble,Achtar,El Jadida,2021,Argileux,45,20,7.0,1,104.0,65.0,104.0,335,169.39999999999998,560.7,19.626842105263158,12.959473684210527,0,70,0.30212234706616725,190,32.8
ble,Marzak,El Jadida,2021,Argileux,45,20,7.0,0,48.0,30.0,48.0,305,201.0,488.33,19.04421052631579,12.190526315789473,0,76,0.41160690516658816,190,25.3
ble,Marzak,El Jadida,2021,Argileux,45,20,7.0,0,48.0,30.0,48.0,320,201.7,517.1200000000001,19.25263157894737,12.508947368421051,0,76,0.39004486386138604,190,30.9
ble,Marzak,El Jadida,2021,Argileux,45,20,7.0,0,48.0,30.0,48.0,335,169.39999999999998,560.7,19.626842105263158,12.959473684210527,0,70,0.30212234706616725,190,22.5
ble,Marzak,El Jadida,2021,Argileux,45,20,7.0,0,80.0,50.0,80.0,305,201.0,488.33,19.04421052631579,12.190526315789473,0,76,0.41160690516658816,190,36.1
ble,Marzak,El Jadida,2021,Argileux,45,20,7.0,0,80.0,50.0,80.0,320,201.7,517.1200000000001,19.25263157894737,12.508947368421051,0,76,0.39004486386138604,190,44.2
ble,Marzak,El Jadida,2021,Argileux,45,20,7.0,0,80.0,50.0,80.0,335,169.39999999999998,560.7,19.626842105263158,12.959473684210527,0,70,0.30212234706616725,190,32.2
ble,Marzak,El Jadida,2021,Argileux,45,20,7.0,0,104.0,65.0,104.0,305,201.0,488.33,19.04421052631579,12.190526315789473,0,76,0.41160690516658816,190,32.5
ble,Marzak,El Jadida,2021,Argileux,45,20,7.0,0,104.0,65.0,104.0,320,201.7,517.1200000000001,19.25263157894737,12.508947368421051,0,76,0.39004486386138604,190,39.8
ble,Marzak,El Jadida,2021,Argileux,45,20,7.0,0,104.0,65.0,104.0,335,169.39999999999998,560.7,19.626842105263158,12.959473684210527,0,70,0.30212234706616725,190,29.0
ble,Marzak,El Jadida,2021,Argileux,45,20,7.0,1,48.0,30.0,48.0,305,201.0,488.33,19.04421052631579,12.190526315789473,0,76,0.41160690516658816,190,31.6
ble,Marzak,El Jadida,2021,Argileux,45,20,7.0,1,48.0,30.0,48.0,320,201.7,517.1200000000001,19.25263157894737,12.508947368421051,0,76,0.39004486386138604,190,38.7
ble,Marzak,El Jadida,2021,Argileux,45,20,7.0,1,48.0,30.0,48.0,335,169.39999999999998,560.7,19.626842105263158,12.959473684210527,0,70,0.30212234706616725,190,28.2
ble,Marzak,El Jadida,2021,Argileux,45,20,7.0,1,80.0,50.0,80.0,305,201.0,488.33,19.04421052631579,12.190526315789473,0,76,0.41160690516658816,190,45.1
ble,Marzak,El Jadida,2021,Argileux,45,20,7.0,1,80.0,50.0,80.0,320,201.7,517.1200000000001,19.25263157894737,12.508947368421051,0,76,0.39004486386138604,190,55.2
ble,Marzak,El Jadida,2021,Argileux,45,20,7.0,1,80.0,50.0,80.0,335,169.39999999999998,560.7,19.626842105263158,12.959473684210527,0,70,0.30212234706616725,190,40.3
ble,Marzak,El Jadida,2021,Argileux,45,20,7.0,1,104.0,65.0,104.0,305,201.0,488.33,19.04421052631579,12.190526315789473,0,76,0.41160690516658816,190,40.6
ble,Marzak,El Jadida,2021,Argileux,45,20,7.0,1,104.0,65.0,104.0,320,201.7,517.1200000000001,19.25263157894737,12.508947368421051,0,76,0.39004486386138604,190,49.7
ble,Marzak,El Jadida,2021,Argileux,45,20,7.0,1,104.0,65.0,104.0,335,169.39999999999998,560.7,19.626842105263158,12.959473684210527,0,70,0.30212234706616725,190,36.2
ble,Karim,El Jadida,2021,Argileux,45,20,7.0,0,48.0,30.0,48.0,305,201.0,488.33,19.04421052631579,12.190526315789473,0,76,0.41160690516658816,190,24.1
ble,Karim,El Jadida,2021,Argileux,45,20,7.0,0,48.0,30.0,48.0,320,201.7,517.1200000000001,19.25263157894737,12.508947368421051,0,76,0.39004486386138604,190,29.5
ble,Karim,El Jadida,2021,Argileux,45,20,7.0,0,48.0,30.0,48.0,335,169.39999999999998,560.7,19.626842105263158,12.959473684210527,0,70,0.30212234706616725,190,21.5
ble,Karim,El Jadida,2021,Argileux,45,20,7.0,0,80.0,50.0,80.0,305,201.0,488.33,19.04421052631579,12.190526315789473,0,76,0.41160690516658816,190,34.4
ble,Karim,El Jadida,2021,Argileux,45,20,7.0,0,80.0,50.0,80.0,320,201.7,517.1200000000001,19.25263157894737,12.508947368421051,0,76,0.39004486386138604,190,42.1
ble,Karim,El Jadida,2021,Argileux,45,20,7.0,0,80.0,50.0,80.0,335,169.39999999999998,560.7,19.626842105263158,12.959473684210527,0,70,0.30212234706616725,190,30.7
ble,Karim,El Jadida,2021,Argileux,45,20,7.0,0,104.0,65.0,104.0,305,201.0,488.33,19.04421052631579,12.190526315789473,0,76,0.41160690516658816,190,31.0
